trial,cue,state,correct_action,action,reward,p_action1,rho_tha,rho_bg,rho_cb,rho_sum,x_mix,w_actor,v_bg_state,z_bias_tha,z_bias_bg,z_bias_cb,x_tha,x_bg,x_cb,x_bb,cue_strength,bg_confidence,trial_uncertainty,logit_tha,logit_bg,logit_cb,rpe,value_before,e_mix,e_tha,e_cb,delta_z_tha_mismatch,delta_z_cb_mismatch,rolling_accuracy,rolling_abs_rpe,rolling_mismatch
657,-1.0,0,0,0,1.0,0.00012590020429132,0.08931093217027015,0.8266211443968342,0.08406792343289568,1.0,-1.1554517967726363,1.9429402228677932,0.999999998502047,-0.38964480864379397,1.1779973297645334,-0.012928342528576869,-0.6130864094602766,-1.261466336206307,-0.6892252029530114,-0.9845569701491591,0.6130864094602766,0.9999999983356078,0.07613879349273478,0.10154439772191759,2.3267669783253253,0.04104558100145759,1.664392179634433e-09,0.9999999983356078,0.029205041766668337,0.13799037745851275,0.0872208527151996,-0.001305424028302133,-0.0006961897313823751,1.0,1.5939057941505296e-07,0.0736036858627385
658,-1.0,0,0,0,1.0,0.00023492316161362572,0.09989699961701132,0.8162339263428107,0.08386907404017811,1.0000000000000002,-1.0751768145046245,1.942940222867884,0.9999999986518423,-0.388903222848429,1.1792258337658534,-0.013148852634430431,-0.7713509996310661,-1.1531917343212708,-0.6778058242486306,-0.9016842981524663,0.7713509996310661,0.999999998502047,0.09354517538243556,0.227435991061059,2.3279973280418873,0.05255328023912802,1.4979529838754502e-09,0.999999998502047,0.03009965323020389,0.016986768703468415,0.05012157107751047,0.00015735461432082572,-0.0002402630141676789,1.0,1.5904495374030602e-07,0.07335854531349613
659,-1.0,0,0,0,1.0,0.00012142823578934012,0.12224402697388366,0.7826241091784447,0.09513186384767172,1.0000000000000002,-1.1601059028864307,1.9429402228679296,0.9999999987866581,-0.38810766096262606,1.1804524950115722,-0.013746144341946934,-1.0768697591241847,-1.2240302980648825,-0.7411752752699289,-1.0121008343810929,1.0768697591241847,0.9999999986518423,0.3356944838542558,0.47259258445091884,2.3292258322154717,0.2218372860635486,1.3481576965901354e-09,0.9999999986518423,0.021905500303269734,0.004195013612376291,0.07340065857969683,0.00021252584029072134,-0.0006179418993171251,1.0,1.4240138811016932e-07,0.07061888791418669
660,-1.0,0,0,0,1.0,0.00031325375668369855,0.08585360671424437,0.8323789688959368,0.08176742438981886,1.0,-1.038141005814666,1.9429402228680241,0.9999999989079923,-0.390669188510597,1.1816773162657896,-0.017301126031444652,-0.55864490534511,-1.1380384415908709,-0.5246595641606696,-1.0719797874833061,0.55864490534511,0.9999999987866581,0.03398534118444041,0.058808263313462006,2.330452493616229,0.010043594487161352,1.2133418714199706e-09,0.9999999987866581,0.0011450631448178914,0.2635127012198357,0.29955942685794074,-0.003148411656900214,-0.0035809723645574745,1.0,1.27422179041492e-07,0.07048774787952163
661,1.0,1,1,1,1.0,0.9998313451103346,0.11226843675991303,0.8018697071215513,0.08586185611853564,1.0,1.117827408241433,1.9429402228704609,0.9999999515306568,-0.38978451701914707,1.1829003001463319,-0.0173534829300465,0.9453663357033241,1.1779963649399132,0.7814064411713747,0.9593302296955524,0.9453663357033241,0.9999999461451742,0.16395989453194937,0.3656238800520623,2.3316772543327398,0.0974708001409199,5.385482582109802e-08,0.9999999461451742,0.025121355607004764,0.00019499033542618973,0.0316568745227963,0.0002991163832589429,-7.842622698949844e-05,1.0,1.281612492975981e-07,0.07092275256669109
662,-1.0,0,0,0,1.0,4.054762790470208e-05,0.10754223910461726,0.8144222712273259,0.07803548966805675,0.9999999999999999,-1.3012485677194032,1.9429402228704746,0.999999999017193,-0.3876032296464963,1.1841214496931691,-0.015721483396429554,-0.8726118949912035,-1.3982435562534747,-0.8796669072212852,-0.9314946751950772,0.8726118949912035,0.9999999989079923,0.007055012230081648,0.3083049989738158,2.332900298890523,-0.012414974368989348,1.092007706482434e-09,0.9999999989079923,0.13671794103689083,0.0034671818045377027,0.002686117533145227,0.0015990091107882377,0.0016083818820449472,1.0,1.278788658165553e-07,0.07318763512055128
663,-1.0,0,0,0,1.0,1.7082167016935885e-05,0.10239619194117824,0.8163131620909335,0.08129064596788826,1.0,-1.4124802054631675,1.9429402228704804,0.9999999991154738,-0.38312306253980283,1.1853407675159802,-0.011794620630225393,-0.8072201795452187,-1.5425478450841996,-0.8687570763101313,-0.8410525529353945,0.8072201795452187,0.999999999017193,0.061536896764912585,0.2581729139896788,2.334121448562941,0.02735434433900925,9.82806946936421e-10,0.999999999017193,0.32652956207340134,0.0011446294892122723,0.0007675406154213396,0.0039046191910102686,0.00390914425749576,1.0,1.27624720684949e-07,0.0796171982311138
664,-1.0,0,0,0,1.0,0.00035377408751243757,0.12504756657816443,0.7835961093871602,0.0913563240346754,1.0,-1.022483616479541,1.9429402228705572,0.9999999992039263,-0.3825313113525633,1.186558256362326,-0.012501213157401436,-1.1040803819669043,-1.0329279367488067,-0.8212101317227023,-1.072009996219322,1.1040803819669043,0.9999999991154738,0.282870250244202,0.5001412430337207,2.335340766498775,0.18621455454071598,8.845262300383183e-10,0.9999999991154738,0.0024528622901289813,0.001028509641998734,0.06290057203152276,1.7092231777562968e-05,-0.0007253725168967254,1.0,1.2739599006605928e-07,0.07965345785588146
665,-1.0,0,0,0,1.0,7.780660786878391e-05,0.15074406074849228,0.7469375099961277,0.10231842925537993,0.9999999999999999,-1.2173825879119597,1.9429402228705754,0.9999999992835337,-0.3832870887133611,1.1877739189756373,-0.012092454916567675,-1.3983643457508859,-1.22674334539088,-0.8824104208209564,-1.0013113347196259,1.3983643457508859,0.9999999992039263,0.5159539249299294,0.7361601652481455,2.336558255446841,0.34866653429354916,7.960736514434075e-10,0.9999999992039263,0.04668678645610566,0.15765109356898988,0.014137427325938798,-0.0013315716853546107,0.0003905923095620024,1.0,1.1390878322359299e-07,0.0791340527140901
666,-1.0,0,0,0,1.0,1.220641060520361e-05,0.1150791993661525,0.801156348814767,0.08376445181908047,1.0,-1.4557237717776323,1.9429402228705785,0.9999999993551802,-0.38058953599179923,1.1889877580952426,-0.01033204481918951,-0.9757818353515514,-1.5885577516291227,-0.8446118812496278,-1.0311982908763082,0.9757818353515514,0.9999999992835337,0.13116995410192356,0.39733837956788004,2.3377739181517008,0.07972651295477881,7.164663307079877e-10,0.9999999992835337,0.18022188393450053,0.0030709835429273513,0.03481448825737537,0.0021258108046988784,0.0017448887481255019,1.0,1.1370133352173183e-07,0.08110085349308732
667,-1.0,0,0,0,1.0,0.00014100350391015482,0.16941765153679186,0.7012907363549529,0.1292916121082553,1.0,-1.1408720530427015,1.9429402228706034,0.9999999994196622,-0.38695200068071345,1.1901997764563625,-0.008903663285519699,-1.6237771553272329,-1.1086062157991217,-0.6831090580622912,-0.783193376761256,1.6237771553272329,0.9999999993551802,0.9406680972649417,0.9184321882699871,2.3389877573537,0.6481356232662697,6.448197531483402e-10,0.9999999993551802,0.12793403546644705,0.7065810887882552,0.010016870849435961,-0.006943764639861699,0.0014150059754041331,1.0,1.1351462879005681e-07,0.08273045544057726
668,-1.0,0,0,0,1.0,0.0002889475420647091,0.08815048669808677,0.8197257006278603,0.09212381267405285,1.0,-1.048536686365419,1.9429402228706456,0.999999999477696,-0.38759729108758834,1.191409976790116,-0.008905005161096088,-0.6215342920996878,-1.1162309334160185,-0.8547730469966041,-0.954820116906995,0.6215342920996878,0.9999999994196622,0.23323875489691626,0.1102754329990368,2.340199775788974,0.15436346514232166,5.803377778335062e-10,0.9999999994196622,0.00878279539105563,0.11107944101748705,0.010009416197654648,-0.001227559747517177,-1.4719449679188216e-05,1.0,1.0137342006277805e-07,0.08046622305925882
669,-1.0,0,0,0,1.0,3.2564215258332584e-05,0.12035405830988566,0.7777667786284973,0.10187916306161723,1.0000000000000002,-1.3294624144364016,1.942940222870651,0.9999999995299265,-0.3851771373892435,1.1926183618235229,-0.0075551146045879265,-1.0787730537451965,-1.4605384095877865,-0.6249506142490533,-0.8980417142345385,1.0787730537451965,0.999999999477696,0.4538224394961432,0.47542115190856893,2.3414099761894667,0.30877070248620414,5.22303977845695e-10,0.999999999477696,0.18612382056266583,0.03266381708131673,0.07457874889128227,0.001841520041776189,0.0013385408600566028,1.0,9.044633220822717e-08,0.08367405437865383
670,-1.0,0,0,0,1.0,0.0010293338478658996,0.10434880712927869,0.8167424939236322,0.07890869894708905,1.0,-0.8849749326668085,1.9429402228707537,0.9999999995769339,-0.3848955253334027,1.1938249342795275,-0.007972539578619724,-0.8377635505345729,-0.8973817709610661,-0.8189905645146098,-1.1231339321881315,0.8377635505345729,0.9999999995299265,0.018772986019963023,0.28503370303841485,2.3426183612829385,0.005585975609386189,4.700735356522046e-10,0.9999999995299265,0.05671970905299754,0.08143625472509773,0.092503188099791,-0.00029659854806520235,-0.0004294017485615215,1.0,8.061195313713299e-08,0.08216429788057761
671,-1.0,0,0,0,1.0,1.9790040925608377e-05,0.11366145300890453,0.788468409730983,0.09787013726011251,1.0,-1.3935467252974347,1.9429402228707566,0.9999999996192405,-0.3822721161841071,1.195029696876968,-0.007548894953008362,-0.989815546106487,-1.5489127417929143,-0.6107489726288009,-0.9802017656545181,0.989815546106487,0.9999999995769339,0.37906657347768613,0.406956911551787,2.3438249337930013,0.25737406185576056,4.230661376780631e-10,0.9999999995769339,0.17085405566220438,9.242477457865979e-05,0.13649536627450343,0.002049139570651509,0.00041230427265241145,1.0,7.176101197270412e-08,0.08506579252256846
672,-1.0,0,0,0,1.0,7.070675581999091e-05,0.09837759648391844,0.8218022310197388,0.07982017249634275,1.0,-1.2296954136471103,1.9429402228707646,0.9999999996573165,-0.3825329097960425,1.1962326523306266,-0.008160785519198488,-0.7557689268847296,-1.3295668416986643,-0.7855618995060807,-1.0661836963288776,0.7557689268847296,0.9999999996192405,0.029792972621351055,0.2223430253236766,2.345029696439094,0.013306185881937374,3.8075953501248705e-10,0.9999999996192405,0.026736081700357663,0.09635732908906351,0.07874859285205509,-0.0008354549686644702,-0.0006241501338203691,1.0,7.158898615022836e-08,0.08184872193147742
673,-1.0,0,0,0,1.0,0.0006296890003599398,0.11052460502944039,0.8119682457298362,0.07750714924072355,1.0,-0.9482605970835947,1.9429402228708137,0.9999999996915848,-0.3819606793480159,1.19743380335121,-0.008147675369427896,-0.9181781183747985,-0.9545038921691953,-0.9257529536246075,-0.9353956987496483,0.9181781183747985,0.9999999996573165,0.007574835249809064,0.3520095849037963,2.3462326519365404,-0.002858400844332144,3.426835482045476e-10,0.9999999996573165,0.00016550560914277502,0.00029644507396441586,9.298253354649848e-05,-1.5712735778596902e-06,8.702769071553185e-07,1.0,6.362237758184009e-08,0.08025151869261958
674,1.0,1,1,1,1.0,0.9999736583425622,0.11517701765058502,0.7953036144854592,0.0895193678639557,0.9999999999999998,1.3567494862639022,1.9429402228712294,0.9999999563775911,-0.3809548307108931,1.1986331525155305,-0.009182768370578341,0.9964258862467041,1.4770371359246006,0.7516937736685557,1.1264524334098223,0.9964258862467041,0.9999999515306568,0.24473211257814842,0.4151800296493474,2.3474337476114653,0.16316480343527598,4.8469343205681525e-08,0.9999999515306568,0.05303673255327491,0.01690690296716258,0.14044405305107038,0.0004335579550333479,-0.0010488878459735459,1.0,5.7415648431202725e-08,0.07303108223479851
675,-1.0,0,0,0,1.0,1.6432175356670622e-05,0.1042746973394583,0.8121771533925071,0.08354814926803474,1.0,-1.417471915912566,1.9429402228712311,0.9999999997224264,-0.37878026954638155,1.1998307027859256,-0.007254404507744575,-0.846122793573916,-1.5373273761708695,-0.9654378486713044,-1.0147106528835377,0.846122793573916,0.9999999996915848,0.11931505509738849,0.2959434041482397,2.348633152160853,0.07433777019759359,3.084151822818626e-10,0.9999999996915848,0.16221663499673808,0.028421866306600808,0.0024278092349370693,0.0016055372242816473,0.0019174659091416122,1.0,5.726013982298994e-08,0.07292086459455073
676,-1.0,0,0,0,1.0,7.271116945417783e-06,0.12599559847905129,0.7920428002544668,0.08196160126648187,1.0,-1.5223825764416747,1.9429402228712318,0.9999999997501837,-0.3746157640013151,1.2010264567309985,-0.0033487910509607892,-1.1128031432110705,-1.6430365389367259,-0.9860595200038622,-0.9511867515981829,1.1128031432110705,0.9999999997224264,0.12674362320720833,0.511462245022475,2.3498307024667158,0.08146613173730126,2.775736307469856e-10,0.9999999997224264,0.32626467031863704,0.02611985803797026,0.001216109976276146,0.003601737747368002,0.003900582724108331,1.0,5.712018207537639e-08,0.07800540371695744
677,1.0,1,1,1,1.0,0.9999344511031704,0.12711528639131908,0.7881362285296664,0.08474848507901457,1.0,1.2394422269029126,1.9429402228720825,0.999999960739832,-0.37338606900331833,1.2022204169283388,-0.0022460969205588357,1.1263320729424324,1.2889565167308772,0.9486290518248489,0.936529031181499,1.1263320729424324,0.9999999563775911,0.17770302111758352,0.526449894352631,2.351026406565228,0.12104332373134766,4.3622408907317833e-08,0.9999999563775911,0.09175640414215944,0.03602519466170264,0.00014641049956949417,0.0006687745137654816,0.0010993199237110793,1.0,5.1534125840024815e-08,0.07896278662049162
678,1.0,1,1,1,1.0,0.9999852535272279,0.11557135247560783,0.8055472205123533,0.07888142701203875,0.9999999999999998,1.4313991444926772,1.9429402228722814,0.9999999646658488,-0.36964618723740394,1.2034125861971114,0.0009858802328191868,0.9799659085569431,1.5446928411618834,0.9358366996354167,0.9117502165873714,0.9799659085569431,0.999999960739832,0.044129208921526386,0.4105866578422362,2.3522203717791452,0.02864434932450963,3.926016800548382e-08,0.999999960739832,0.2700350082731337,0.004653380630887484,0.0005801586656237727,0.0031845795317069544,0.0032334581952901194,1.0,4.650667522865248e-08,0.0830579259251429
679,1.0,1,1,1,1.0,0.9995387213661929,0.1417692385853886,0.7505787096226595,0.10765205179195202,1.0,0.9883277429671867,1.9429402228761474,0.999999968199264,-0.36984941808581945,1.2046029672227767,-0.00022197561505295194,1.3205185829013173,0.962044934611912,0.7341094015013847,1.059242133484139,1.3205185829013173,0.9999999646658488,0.5864091813999326,0.68676867908365,2.3534125455628376,0.411472307212772,3.533415116052652e-08,0.9999999646658488,0.005028850782390824,0.06826538302004728,0.1057112934065696,-0.0007588383868518775,-0.0012081893114901452,1.0,4.1981969678417386e-08,0.08268422213319862
680,-1.0,0,0,0,1.0,3.2461092909616544e-05,0.1408570199431526,0.7522153589464049,0.10692762111044252,1.0,-1.3298705415262,1.94294022287615,0.9999999997751654,-0.3691925390657682,1.2057915627712692,-0.0010350004217240102,-1.3114688167819804,-1.4179639553182242,-0.7343910376725563,-1.089128248109804,1.3114688167819804,0.9999999997501837,0.577077779109424,0.679325635339765,2.354602966935488,0.40373246976154387,2.498162787745173e-10,0.9999999997501837,0.05795685183938614,0.04943532847746681,0.12583848846880008,0.00010225828034303197,-0.0008145796395529672,1.0,3.727871628722568e-08,0.0838235737639476
681,1.0,1,1,1,1.0,0.9973497595336985,0.12227837285551274,0.7971816320009597,0.08053999514352758,1.0,0.763076891494702,1.9429402228915849,0.9999999713793376,-0.36724828158609746,1.2069783753425865,0.00015862262194512499,1.0627521350727849,0.6961427061111422,0.9706123146236286,1.1065348763788854,1.0627521350727849,0.999999968199264,0.09213982044915625,0.4810091689924597,2.3557915262004228,0.06346287389268536,3.1800736044473865e-08,0.999999968199264,0.1179633873807039,0.0019169284362769183,0.018474942794111583,0.0013925575073331239,0.0011938613350391078,1.0,3.367730626369081e-08,0.08592157282885766
682,-1.0,0,0,0,1.0,1.6999532548510415e-05,0.10223205362327417,0.8081275641781321,0.08964038219859359,0.9999999999999999,-1.413104168409653,1.9429402228915862,0.9999999997976489,-0.3645540199010956,1.2081634077789667,0.000908003117660229,-0.820939998729652,-1.5787228553925412,-0.5953603664816824,-0.9659794275027197,0.820939998729652,0.9999999997751654,0.2255796322479695,0.28950371739762415,2.3569783750840267,0.15806436519552378,2.2483459538591433e-10,0.9999999997751654,0.19992053393109227,0.021036435898817794,0.13735848839211534,0.002146609176387294,0.0007507445464677232,1.0,2.9868120685616617e-08,0.08889923154643958
683,-1.0,0,0,0,1.0,0.00010059788517844188,0.12253152593772182,0.7713771412117064,0.1060913328505719,1.0000000000000002,-1.1843234561739253,1.942940222891592,0.999999999817884,-0.3636752452828509,1.209346662666753,-0.0004917885946468389,-1.1036354580510315,-1.28159881347509,-0.5702378212783454,-0.9723088144804695,1.1036354580510315,0.9999999997976489,0.533397636772686,0.5183543465397297,2.3581634075462627,0.3742863488585404,2.023511358473229e-10,0.9999999997976489,0.04495020829240447,0.017246687311509436,0.16166108357454245,0.0003324422517707404,-0.001400530503385656,1.0,2.9741209410794057e-08,0.08953261011982541
684,1.0,1,1,1,1.0,0.9999349421517825,0.09683839064073319,0.8213990434090155,0.08176256595025135,1.0,1.240409835791299,1.9429402228921462,0.9999999742414039,-0.36351096022414475,1.2105281425956205,-0.00042494718121193365,0.7313204391085879,1.3436170046107019,0.8065331409749974,1.0171137839279296,0.7313204391085879,0.9999999713793376,0.07521270186640949,0.2213811060040195,2.3593466297529915,0.052157102711839806,2.8620662395617558e-08,0.9999999713793376,0.04986112677776852,0.08167783594302715,0.04434420718647032,-0.0003818005099831035,6.62030350955784e-05,1.0,2.688130861683291e-08,0.08852053646753238
